COUNTRY,COVID_VACCINE_ADM_TOT_A1D,COVID_VACCINE_ADM_TOT_BOOST,COVID_VACCINE_ADM_TOT_CPS,COVID_VACCINE_ADM_TOT_DOSES,COVID_VACCINE_ADM_TOT_DOSES_PER100,COVID_VACCINE_COV_TOT_A1D,COVID_VACCINE_COV_TOT_BOOST,COVID_VACCINE_COV_TOT_CPS,COVID_VACCINE_DATE_INTRO_FIRST,COVID_VACCINE_DATE_REPORT_TOT_LAST,DATE
SXM,28502.000000000,9010.000000000,26515.000000000,64027.000000000,149.000000000,66.000000000,21.000000000,62.000000000,,2023-12-29,2022-08-28
KHM,11659526.000000000,891568.000000000,11022338.000000000,22521980.000000000,135.000000000,70.000000000,5.000000000,66.000000000,2021-02-10,2023-12-31,2021-09-26
KHM,13767158.000000000,1839290.000000000,13071631.000000000,27624928.000000000,165.000000000,82.000000000,11.000000000,78.000000000,2021-02-10,2023-12-31,2021-10-31
KHM,14148422.000000000,2514068.000000000,13368906.000000000,28761355.000000000,172.000000000,85.000000000,15.000000000,80.000000000,2021-02-10,2023-12-31,2021-11-28
KHM,14262170.000000000,3588183.000000000,13659518.000000000,30456720.000000000,182.000000000,85.000000000,21.000000000,82.000000000,2021-02-10,2023-12-31,2021-12-26
KHM,14353989.000000000,5637520.000000000,13761490.000000000,33158201.000000000,198.000000000,86.000000000,34.000000000,82.000000000,2021-02-10,2023-12-31,2022-01-30
KHM,14590950.000000000,7074191.000000000,13850965.000000000,35405191.000000000,212.000000000,87.000000000,42.000000000,83.000000000,2021-02-10,2023-12-31,2022-02-27
KHM,14825796.000000000,7958582.000000000,14029924.000000000,36938819.000000000,221.000000000,89.000000000,48.000000000,84.000000000,2021-02-10,2023-12-31,2022-03-27
KHM,14936534.000000000,8557915.000000000,14194464.000000000,38312101.000000000,229.000000000,89.000000000,51.000000000,85.000000000,2021-02-10,2023-12-31,2022-04-24
KHM,15040432.000000000,9224834.000000000,14319129.000000000,40061397.000000000,240.000000000,90.000000000,55.000000000,86.000000000,2021-02-10,2023-12-31,2022-05-29
KHM,15086282.000000000,9478799.000000000,14388270.000000000,41126756.000000000,246.000000000,90.000000000,57.000000000,86.000000000,2021-02-10,2023-12-31,2022-06-26
KHM,15131172.000000000,9765665.000000000,14449538.000000000,42325018.000000000,253.000000000,91.000000000,58.000000000,86.000000000,2021-02-10,2023-12-31,2022-07-31
KHM,15170140.000000000,10024423.000000000,14509633.000000000,43319676.000000000,259.000000000,91.000000000,60.000000000,87.000000000,2021-02-10,2023-12-31,2022-08-28
KHM,15195683.000000000,10184141.000000000,14549947.000000000,44056099.000000000,264.000000000,91.000000000,61.000000000,87.000000000,2021-02-10,2023-12-31,2022-09-25
KHM,15217107.000000000,10306208.000000000,14578267.000000000,44654677.000000000,267.000000000,91.000000000,62.000000000,87.000000000,2021-02-10,2023-12-31,2022-10-30
KHM,15228128.000000000,10370065.000000000,14593159.000000000,44961111.000000000,269.000000000,91.000000000,62.000000000,87.000000000,2021-02-10,2023-12-31,2022-11-27
KHM,15242382.000000000,10426132.000000000,14607488.000000000,45224890.000000000,271.000000000,91.000000000,62.000000000,87.000000000,2021-02-10,2023-12-31,2022-12-25
KHM,15261512.000000000,10513740.000000000,14628416.000000000,45943702.000000000,275.000000000,91.000000000,63.000000000,87.000000000,2021-02-10,2023-12-31,2023-01-29
KHM,15274486.000000000,10585228.000000000,14642915.000000000,46519591.000000000,278.000000000,91.000000000,63.000000000,88.000000000,2021-02-10,2023-12-31,2023-02-26
KHM,15281968.000000000,10620259.000000000,14652519.000000000,46808756.000000000,280.000000000,91.000000000,64.000000000,88.000000000,2021-02-10,2023-12-31,2023-03-26
KHM,15285280.000000000,10630916.000000000,14657168.000000000,46903054.000000000,281.000000000,91.000000000,64.000000000,88.000000000,2021-02-10,2023-12-31,2023-04-30
KHM,15289417.000000000,10654558.000000000,14661906.000000000,47058354.000000000,281.000000000,91.000000000,64.000000000,88.000000000,2021-02-10,2023-12-31,2023-05-28
KHM,15298734.000000000,10704314.000000000,14671892.000000000,47314035.000000000,283.000000000,92.000000000,64.000000000,88.000000000,2021-02-10,2023-12-31,2023-06-25
KHM,15303886.000000000,10727402.000000000,14677924.000000000,47452964.000000000,284.000000000,92.000000000,64.000000000,88.000000000,2021-02-10,2023-12-31,2023-07-30
KHM,15306715.000000000,10743067.000000000,14682149.000000000,47572580.000000000,285.000000000,92.000000000,64.000000000,88.000000000,2021-02-10,2023-12-31,2023-08-27
KHM,15309474.000000000,10754502.000000000,14685430.000000000,47663331.000000000,285.000000000,92.000000000,64.000000000,88.000000000,2021-02-10,2023-12-31,2023-09-24
KHM,15311051.000000000,10761392.000000000,14687587.000000000,47714333.000000000,285.000000000,92.000000000,64.000000000,88.000000000,2021-02-10,2023-12-31,2023-10-29
KHM,15314334.000000000,10773370.000000000,14690851.000000000,47778864.000000000,286.000000000,92.000000000,64.000000000,88.000000000,2021-02-10,2023-12-31,2023-11-26
KHM,15865.000000000,,673.000000000,16538.000000000,,,,,2021-02-10,2023-12-31,2021-02-28
KHM,390416.000000000,,107409.000000000,497826.000000000,3.000000000,2.000000000,,1.000000000,2021-02-10,2023-12-31,2021-03-28
KHM,1331174.000000000,,900729.000000000,2232099.000000000,13.000000000,8.000000000,,5.000000000,2021-02-10,2023-12-31,2021-04-25
KHM,2534985.000000000,,1939828.000000000,4474813.000000000,27.000000000,15.000000000,,12.000000000,2021-02-10,2023-12-31,2021-05-30
KHM,4223424.000000000,,3065518.000000000,7288942.000000000,44.000000000,25.000000000,,18.000000000,2021-02-10,2023-12-31,2021-06-27
KHM,7208349.000000000,,5068694.000000000,12201508.000000000,73.000000000,43.000000000,,30.000000000,2021-02-10,2023-12-31,2021-07-25
KHM,10729494.000000000,671315.000000000,8533223.000000000,19022333.000000000,114.000000000,64.000000000,4.000000000,51.000000000,2021-02-10,2023-12-31,2021-08-29
BRA,184424450.000000000,110538616.000000000,172376261.000000000,515263570.000000000,242.000000000,87.000000000,52.000000000,81.000000000,2021-01-17,2023-12-29,2023-09-24
BRA,184583888.000000000,110554299.000000000,172574327.000000000,515642285.000000000,243.000000000,87.000000000,52.000000000,81.000000000,2021-01-17,2023-12-29,2023-10-29
BRA,184663245.000000000,110568096.000000000,172727680.000000000,515942817.000000000,243.000000000,87.000000000,52.000000000,81.000000000,2021-01-17,2023-12-29,2023-11-26
BRA,338679.000000000,,,831205.000000000,,,,,2021-01-17,2023-12-29,2021-01-31
BRA,5676365.000000000,,1515547.000000000,7191912.000000000,3.000000000,3.000000000,,1.000000000,2021-01-17,2023-12-29,2021-02-28
BRA,14773873.000000000,,4220342.000000000,18994215.000000000,9.000000000,7.000000000,,2.000000000,2021-01-17,2023-12-29,2021-03-28
BRA,28210496.000000000,,13172600.000000000,41383096.000000000,19.000000000,13.000000000,,6.000000000,2021-01-17,2023-12-29,2021-04-25
BRA,42483678.000000000,,20035004.000000000,62518682.000000000,29.000000000,20.000000000,,9.000000000,2021-01-17,2023-12-29,2021-05-30
BRA,68667131.000000000,,24319363.000000000,92986494.000000000,44.000000000,32.000000000,,11.000000000,2021-01-17,2023-12-29,2021-06-27
BRA,96168813.000000000,,38888862.000000000,135057675.000000000,64.000000000,45.000000000,,18.000000000,2021-01-17,2023-12-29,2021-07-25
BRA,125042781.000000000,,58661304.000000000,183704085.000000000,86.000000000,59.000000000,,28.000000000,2021-01-17,2023-12-29,2021-08-29
BRA,139536507.000000000,5833.000000000,84912448.000000000,224505220.000000000,106.000000000,66.000000000,,40.000000000,2021-01-17,2023-12-29,2021-09-26
BRA,151717432.000000000,1003967.000000000,113661747.000000000,265394883.000000000,125.000000000,71.000000000,,53.000000000,2021-01-17,2023-12-29,2021-10-31
BRA,158682902.000000000,13916487.000000000,135844236.000000000,308443625.000000000,145.000000000,75.000000000,7.000000000,64.000000000,2021-01-17,2023-12-29,2021-11-28
BRA,161000000.000000000,16000000.000000000,143000000.000000000,320000000.000000000,151.000000000,76.000000000,8.000000000,67.000000000,2021-01-17,2023-12-29,2021-12-26
BRA,163543109.000000000,36685360.000000000,148007866.000000000,351062981.000000000,165.000000000,77.000000000,17.000000000,70.000000000,2021-01-17,2023-12-29,2022-01-30
BRA,169317491.000000000,55434365.000000000,149536141.000000000,373445718.000000000,176.000000000,80.000000000,26.000000000,70.000000000,2021-01-17,2023-12-29,2022-02-27
BRA,172541169.000000000,70204868.000000000,155515504.000000000,398261541.000000000,187.000000000,81.000000000,33.000000000,73.000000000,2021-01-17,2023-12-29,2022-03-27
BRA,173956557.000000000,78284965.000000000,159021610.000000000,412776027.000000000,194.000000000,82.000000000,37.000000000,75.000000000,2021-01-17,2023-12-29,2022-04-24
BRA,176131616.000000000,89350429.000000000,161898387.000000000,433157681.000000000,204.000000000,83.000000000,42.000000000,76.000000000,2021-01-17,2023-12-29,2022-05-29
BRA,176571915.000000000,98654491.000000000,162197886.000000000,448625613.000000000,211.000000000,83.000000000,46.000000000,76.000000000,2021-01-17,2023-12-29,2022-06-26
BRA,177217268.000000000,102558998.000000000,163480712.000000000,463858608.000000000,218.000000000,83.000000000,48.000000000,77.000000000,2021-01-17,2023-12-29,2022-07-31
BRA,178267324.000000000,102785601.000000000,164600518.000000000,474252821.000000000,223.000000000,84.000000000,48.000000000,77.000000000,2021-01-17,2023-12-29,2022-08-28
BRA,179584309.000000000,103644862.000000000,166239933.000000000,483094440.000000000,227.000000000,84.000000000,49.000000000,78.000000000,2021-01-17,2023-12-29,2022-09-25
BRA,180077113.000000000,104799614.000000000,167676827.000000000,487922494.000000000,230.000000000,85.000000000,49.000000000,79.000000000,2021-01-17,2023-12-29,2022-10-30
BRA,180716889.000000000,106229801.000000000,168379867.000000000,493411340.000000000,232.000000000,85.000000000,50.000000000,79.000000000,2021-01-17,2023-12-29,2022-11-27
BRA,181232978.000000000,107460080.000000000,168914185.000000000,497812278.000000000,234.000000000,85.000000000,51.000000000,79.000000000,2021-01-17,2023-12-29,2022-12-25
BRA,181466581.000000000,108620355.000000000,169422027.000000000,501160909.000000000,236.000000000,85.000000000,51.000000000,80.000000000,2021-01-17,2023-12-29,2023-01-29
BRA,181710206.000000000,109488695.000000000,169789080.000000000,503908463.000000000,237.000000000,85.000000000,52.000000000,80.000000000,2021-01-17,2023-12-29,2023-02-26
BRA,181995224.000000000,109913632.000000000,170247800.000000000,509318020.000000000,240.000000000,86.000000000,52.000000000,80.000000000,2021-01-17,2023-12-29,2023-03-26
BRA,182179117.000000000,109913632.000000000,170517611.000000000,509771724.000000000,240.000000000,86.000000000,52.000000000,80.000000000,2021-01-17,2023-12-29,2023-04-30
BRA,183669904.000000000,110248421.000000000,171427221.000000000,512956293.000000000,241.000000000,86.000000000,52.000000000,81.000000000,2021-01-17,2023-12-29,2023-05-28
BRA,183893882.000000000,110476350.000000000,171645547.000000000,513827596.000000000,242.000000000,87.000000000,52.000000000,81.000000000,2021-01-17,2023-12-29,2023-06-25
BRA,184097604.000000000,110477780.000000000,171996902.000000000,514409079.000000000,242.000000000,87.000000000,52.000000000,81.000000000,2021-01-17,2023-12-29,2023-07-30
BRA,184283394.000000000,110514941.000000000,172199094.000000000,514906293.000000000,242.000000000,87.000000000,52.000000000,81.000000000,2021-01-17,2023-12-29,2023-08-27
ITA,50243722.000000000,36126357.000000000,47042265.000000000,131933079.000000000,221.000000000,84.000000000,61.000000000,79.000000000,2020-12-23,2023-12-23,2022-02-27
ITA,50338077.000000000,38031391.000000000,47360894.000000000,134251066.000000000,225.000000000,84.000000000,64.000000000,79.000000000,2020-12-23,2023-12-23,2022-03-27
ITA,50370146.000000000,39344847.000000000,47439691.000000000,135675381.000000000,227.000000000,84.000000000,66.000000000,80.000000000,2020-12-23,2023-12-23,2022-04-24
ITA,50389203.000000000,40173852.000000000,47465595.000000000,136549360.000000000,229.000000000,84.000000000,67.000000000,80.000000000,2020-12-23,2023-12-23,2022-05-29
ITA,50403612.000000000,40751611.000000000,47482031.000000000,137157983.000000000,230.000000000,85.000000000,68.000000000,80.000000000,2020-12-23,2023-12-23,2022-06-26
ITA,50417621.000000000,41992446.000000000,47494258.000000000,138425080.000000000,232.000000000,85.000000000,70.000000000,80.000000000,2020-12-23,2023-12-23,2022-07-31
ITA,50426871.000000000,42752481.000000000,47502594.000000000,139202739.000000000,233.000000000,85.000000000,72.000000000,80.000000000,2020-12-23,2023-12-23,2022-08-28
ITA,50434770.000000000,43168697.000000000,47509568.000000000,139633844.000000000,234.000000000,85.000000000,72.000000000,80.000000000,2020-12-23,2023-12-23,2022-09-25
ITA,50507221.000000000,44274959.000000000,48561971.000000000,144611510.000000000,242.000000000,85.000000000,74.000000000,81.000000000,2020-12-23,2023-12-23,2022-10-30
ITA,50570560.000000000,44802233.000000000,49473168.000000000,149008215.000000000,250.000000000,85.000000000,75.000000000,83.000000000,2020-12-23,2023-12-23,2022-11-27
ITA,50574076.000000000,44859148.000000000,49476588.000000000,149712591.000000000,251.000000000,85.000000000,75.000000000,83.000000000,2020-12-23,2023-12-23,2022-12-25
ITA,50577301.000000000,44895217.000000000,49479413.000000000,150141213.000000000,252.000000000,85.000000000,75.000000000,83.000000000,2020-12-23,2023-12-23,2023-01-29
ITA,50578773.000000000,44905844.000000000,49481334.000000000,150246074.000000000,252.000000000,85.000000000,75.000000000,83.000000000,2020-12-23,2023-12-23,2023-02-26
ITA,50579657.000000000,44910178.000000000,49482457.000000000,150279650.000000000,252.000000000,85.000000000,75.000000000,83.000000000,2020-12-23,2023-12-23,2023-03-26
ITA,50580409.000000000,44913385.000000000,49483381.000000000,150301379.000000000,252.000000000,85.000000000,75.000000000,83.000000000,2020-12-23,2023-12-23,2023-04-30
ITA,50580937.000000000,44915708.000000000,49484065.000000000,150315224.000000000,252.000000000,85.000000000,75.000000000,83.000000000,2020-12-23,2023-12-23,2023-05-28
ITA,50581110.000000000,44916483.000000000,49484309.000000000,150318504.000000000,252.000000000,85.000000000,75.000000000,83.000000000,2020-12-23,2023-12-23,2023-06-25
ITA,50581206.000000000,44916877.000000000,49484439.000000000,150319944.000000000,252.000000000,85.000000000,75.000000000,83.000000000,2020-12-23,2023-12-23,2023-07-30
ITA,50581302.000000000,44917271.000000000,49484569.000000000,150321384.000000000,252.000000000,85.000000000,75.000000000,83.000000000,2020-12-23,2023-12-23,2023-08-27
ITA,50581359.000000000,44917314.000000000,49484585.000000000,150321539.000000000,252.000000000,85.000000000,75.000000000,83.000000000,2020-12-23,2023-12-23,2023-09-24
ITA,50583975.000000000,44917315.000000000,49484586.000000000,150321543.000000000,252.000000000,85.000000000,75.000000000,83.000000000,2020-12-23,2023-12-23,2023-10-29
ITA,50583975.000000000,44917315.000000000,49484586.000000000,150321543.000000000,252.000000000,85.000000000,75.000000000,83.000000000,2020-12-23,2023-12-23,2023-11-26
ITA,1482584.000000000,,877418.000000000,2361679.000000000,4.000000000,2.000000000,,1.000000000,2020-12-23,2023-12-23,2021-01-31
ITA,3518227.000000000,,1591693.000000000,5110620.000000000,9.000000000,6.000000000,,3.000000000,2020-12-23,2023-10-01,2021-02-28
ITA,7174563.000000000,,3273567.000000000,10448465.000000000,18.000000000,12.000000000,,5.000000000,2020-12-23,2023-12-23,2021-03-28
ITA,13885640.000000000,,5919475.000000000,19805413.000000000,33.000000000,23.000000000,,10.000000000,2020-12-23,2023-12-23,2021-04-25
ITA,23384948.000000000,,11970412.000000000,35355749.000000000,59.000000000,39.000000000,,20.000000000,2020-12-23,2023-12-23,2021-05-30
ITA,33749098.000000000,,17383738.000000000,51659470.000000000,87.000000000,57.000000000,,29.000000000,2020-12-23,2023-12-23,2021-06-27
ITA,37322191.000000000,,29441273.000000000,66766033.000000000,112.000000000,63.000000000,,49.000000000,2020-12-23,2023-12-23,2021-07-25
ITA,40541316.000000000,,34056465.000000000,74600405.000000000,125.000000000,68.000000000,,57.000000000,2020-12-23,2023-12-23,2021-08-29
ITA,44942717.000000000,,39045115.000000000,83990497.000000000,141.000000000,75.000000000,,65.000000000,2020-12-23,2023-12-23,2021-09-26
ITA,46359338.000000000,,41193790.000000000,87555818.000000000,147.000000000,78.000000000,,69.000000000,2020-12-23,2023-12-23,2021-10-31
ITA,46884527.000000000,,42202442.000000000,95859799.000000000,161.000000000,79.000000000,,71.000000000,2020-12-23,2023-12-23,2021-11-28
ITA,47925327.000000000,,42798097.000000000,109292100.000000000,183.000000000,80.000000000,,72.000000000,2020-12-23,2023-12-23,2021-12-26
ITA,49814692.000000000,4860097.000000000,45367328.000000000,126587506.000000000,212.000000000,84.000000000,8.000000000,76.000000000,2020-12-23,2023-12-23,2022-01-30
ASM,23303.000000000,,19152.000000000,42452.000000000,77.000000000,42.000000000,,35.000000000,,2023-03-29,2021-05-30
ASM,25504.000000000,,21001.000000000,46207.000000000,84.000000000,46.000000000,,38.000000000,,2023-03-29,2021-06-27
ASM,28672.000000000,,23514.000000000,51640.000000000,94.000000000,52.000000000,,43.000000000,,2023-03-29,2021-07-25
ASM,30803.000000000,,25584.000000000,55842.000000000,101.000000000,56.000000000,,46.000000000,,2023-03-29,2021-08-29
ASM,33808.000000000,,28175.000000000,61437.000000000,111.000000000,61.000000000,,51.000000000,,2023-03-29,2021-09-26
ASM,35065.000000000,27.000000000,30802.000000000,65416.000000000,119.000000000,64.000000000,,56.000000000,,2023-03-29,2021-10-31
ASM,35382.000000000,285.000000000,31251.000000000,67444.000000000,122.000000000,64.000000000,1.000000000,57.000000000,,2023-03-29,2021-11-28
ASM,39816.000000000,893.000000000,32396.000000000,74932.000000000,136.000000000,72.000000000,2.000000000,59.000000000,,2023-03-29,2021-12-26
ASM,41882.000000000,5029.000000000,36962.000000000,83317.000000000,151.000000000,76.000000000,9.000000000,67.000000000,,2023-03-29,2022-01-30
ASM,42588.000000000,7699.000000000,38193.000000000,87921.000000000,159.000000000,77.000000000,14.000000000,69.000000000,,2023-03-29,2022-02-27
ASM,43996.000000000,17980.000000000,39748.000000000,101159.000000000,183.000000000,80.000000000,33.000000000,72.000000000,,2023-03-29,2022-03-27
ASM,44333.000000000,22208.000000000,40744.000000000,106927.000000000,194.000000000,80.000000000,40.000000000,74.000000000,,2023-03-29,2022-04-24
ASM,44529.000000000,23244.000000000,41067.000000000,108955.000000000,197.000000000,81.000000000,42.000000000,74.000000000,,2023-03-29,2022-05-29
ASM,44609.000000000,23567.000000000,41183.000000000,109665.000000000,199.000000000,81.000000000,43.000000000,75.000000000,,2023-03-29,2022-06-26
ASM,44751.000000000,23908.000000000,41313.000000000,110560.000000000,200.000000000,81.000000000,43.000000000,75.000000000,,2023-03-29,2022-07-31
ASM,45189.000000000,24160.000000000,41666.000000000,111316.000000000,202.000000000,82.000000000,44.000000000,75.000000000,,2023-03-29,2022-08-28
ASM,46175.000000000,24160.000000000,42456.000000000,111316.000000000,202.000000000,84.000000000,44.000000000,77.000000000,,2023-03-29,2022-09-25
ASM,46175.000000000,24160.000000000,42456.000000000,111316.000000000,202.000000000,84.000000000,44.000000000,77.000000000,,2023-03-29,2022-10-30
ASM,46175.000000000,24160.000000000,42456.000000000,111316.000000000,202.000000000,84.000000000,44.000000000,77.000000000,,2023-03-29,2022-11-27
ASM,46175.000000000,24160.000000000,42456.000000000,111316.000000000,202.000000000,84.000000000,44.000000000,77.000000000,,2023-03-29,2022-12-25
ASM,46176.000000000,24160.000000000,42456.000000000,111316.000000000,202.000000000,84.000000000,44.000000000,77.000000000,,2023-03-29,2023-01-29
ASM,46195.000000000,24160.000000000,42468.000000000,111316.000000000,202.000000000,84.000000000,44.000000000,77.000000000,,2023-03-29,2023-02-26
ASM,46206.000000000,24160.000000000,42479.000000000,114706.000000000,208.000000000,84.000000000,44.000000000,77.000000000,,2023-03-29,2023-03-26
ASM,6371.000000000,,4963.000000000,11334.000000000,21.000000000,12.000000000,,9.000000000,,2023-03-29,2021-01-31
ASM,10722.000000000,,8352.000000000,19074.000000000,35.000000000,19.000000000,,15.000000000,,2023-03-29,2021-02-28
ASM,15539.000000000,,12104.000000000,27643.000000000,50.000000000,28.000000000,,22.000000000,,2023-03-29,2021-03-28
ASM,20201.000000000,,15735.000000000,35936.000000000,65.000000000,37.000000000,,29.000000000,,2023-03-29,2021-04-25
BRB,6294.000000000,,,6294.000000000,2.000000000,2.000000000,,,2021-01-08,2023-12-29,2021-01-31
BRB,28558.000000000,,,28558.000000000,10.000000000,10.000000000,,,2021-01-08,2023-12-29,2021-02-28
BRB,63553.000000000,,,63553.000000000,22.000000000,22.000000000,,,2021-01-08,2023-12-29,2021-03-28
BRB,73949.000000000,,11831.000000000,85780.000000000,30.000000000,26.000000000,,4.000000000,2021-01-08,2023-12-29,2021-04-25
BRB,78181.000000000,,58491.000000000,136672.000000000,48.000000000,27.000000000,,20.000000000,2021-01-08,2023-12-29,2021-05-30
BRB,94791.000000000,,70202.000000000,164993.000000000,57.000000000,33.000000000,,24.000000000,2021-01-08,2023-12-29,2021-06-27
BRB,99412.000000000,,75175.000000000,174587.000000000,61.000000000,35.000000000,,26.000000000,2021-01-08,2023-12-29,2021-07-25
BRB,109473.000000000,,93904.000000000,203377.000000000,71.000000000,38.000000000,,33.000000000,2021-01-08,2023-12-29,2021-08-29
BRB,134169.000000000,,104199.000000000,238368.000000000,83.000000000,47.000000000,,36.000000000,2021-01-08,2023-12-29,2021-09-26
BRB,148423.000000000,,125235.000000000,273658.000000000,95.000000000,52.000000000,,44.000000000,2021-01-08,2023-12-29,2021-10-31
BRB,153512.000000000,,136602.000000000,290114.000000000,101.000000000,53.000000000,,48.000000000,2021-01-08,2023-12-29,2021-11-28
BRB,155512.000000000,,142849.000000000,298361.000000000,104.000000000,54.000000000,,50.000000000,2021-01-08,2023-12-29,2021-12-26
BRB,158403.000000000,,146860.000000000,305263.000000000,106.000000000,55.000000000,,51.000000000,2021-01-08,2023-12-29,2022-01-30
BRB,160099.000000000,,149392.000000000,309491.000000000,108.000000000,56.000000000,,52.000000000,2021-01-08,2023-12-29,2022-02-27
BRB,161079.000000000,48069.000000000,151089.000000000,360237.000000000,125.000000000,56.000000000,17.000000000,53.000000000,2021-01-08,2023-12-29,2022-03-27
BRB,161713.000000000,48069.000000000,151932.000000000,361715.000000000,126.000000000,56.000000000,17.000000000,53.000000000,2021-01-08,2023-12-29,2022-04-24
BRB,162354.000000000,48069.000000000,152763.000000000,363186.000000000,126.000000000,56.000000000,17.000000000,53.000000000,2021-01-08,2023-12-29,2022-05-29
BRB,162612.000000000,56248.000000000,153483.000000000,372326.000000000,130.000000000,57.000000000,20.000000000,53.000000000,2021-01-08,2023-12-29,2022-06-26
BRB,162944.000000000,57750.000000000,153987.000000000,374681.000000000,130.000000000,57.000000000,20.000000000,54.000000000,2021-01-08,2023-12-29,2022-07-31
BRB,163176.000000000,61506.000000000,154357.000000000,379040.000000000,132.000000000,57.000000000,21.000000000,54.000000000,2021-01-08,2023-12-29,2022-08-28
BRB,163631.000000000,62170.000000000,154650.000000000,380451.000000000,132.000000000,57.000000000,22.000000000,54.000000000,2021-01-08,2023-12-29,2022-09-25
BRB,163725.000000000,62170.000000000,154840.000000000,380735.000000000,132.000000000,57.000000000,22.000000000,54.000000000,2021-01-08,2023-12-29,2022-10-30
BRB,163808.000000000,62170.000000000,154966.000000000,380944.000000000,133.000000000,57.000000000,22.000000000,54.000000000,2021-01-08,2023-12-29,2022-11-27
BRB,163833.000000000,62170.000000000,155010.000000000,381013.000000000,133.000000000,57.000000000,22.000000000,54.000000000,2021-01-08,2023-12-29,2022-12-25
BRB,163833.000000000,62170.000000000,155010.000000000,381013.000000000,133.000000000,57.000000000,22.000000000,54.000000000,2021-01-08,2023-12-29,2023-01-29
BRB,163833.000000000,62819.000000000,155010.000000000,381662.000000000,133.000000000,57.000000000,22.000000000,54.000000000,2021-01-08,2023-12-29,2023-02-26
BRB,163833.000000000,62829.000000000,155028.000000000,381690.000000000,133.000000000,57.000000000,22.000000000,54.000000000,2021-01-08,2023-12-29,2023-03-26
BRB,163845.000000000,62834.000000000,155032.000000000,381711.000000000,133.000000000,57.000000000,22.000000000,54.000000000,2021-01-08,2023-12-29,2023-04-30
BRB,163846.000000000,62839.000000000,155036.000000000,381721.000000000,133.000000000,57.000000000,22.000000000,54.000000000,2021-01-08,2023-12-29,2023-05-28
BRB,163851.000000000,62842.000000000,155043.000000000,381736.000000000,133.000000000,57.000000000,22.000000000,54.000000000,2021-01-08,2023-12-29,2023-06-25
BRB,163853.000000000,62842.000000000,155045.000000000,381740.000000000,133.000000000,57.000000000,22.000000000,54.000000000,2021-01-08,2023-12-29,2023-07-30
BRB,163853.000000000,62843.000000000,155045.000000000,381741.000000000,133.000000000,57.000000000,22.000000000,54.000000000,2021-01-08,2023-12-29,2023-08-27
BRB,163853.000000000,62845.000000000,155045.000000000,381743.000000000,133.000000000,57.000000000,22.000000000,54.000000000,2021-01-08,2023-12-29,2023-09-24
BRB,163853.000000000,62845.000000000,155045.000000000,381743.000000000,133.000000000,57.000000000,22.000000000,54.000000000,2021-01-08,2023-12-29,2023-10-29
BRB,163853.000000000,62845.000000000,155045.000000000,381743.000000000,133.000000000,57.000000000,22.000000000,54.000000000,2021-01-08,2023-12-29,2023-11-26
IRL,4108755.000000000,3058243.000000000,4063091.000000000,12390504.000000000,250.000000000,83.000000000,62.000000000,82.000000000,2020-12-30,2023-12-23,2023-08-27
IRL,4197970.000000000,3093363.000000000,4063585.000000000,12427153.000000000,250.000000000,85.000000000,62.000000000,82.000000000,2020-12-30,2023-12-23,2023-09-24
IRL,4245977.000000000,3507831.000000000,4063819.000000000,12842121.000000000,259.000000000,86.000000000,71.000000000,82.000000000,2020-12-30,2023-12-23,2023-10-29
IRL,4245977.000000000,3711936.000000000,4063819.000000000,13046226.000000000,263.000000000,86.000000000,75.000000000,82.000000000,2020-12-30,2023-12-23,2023-11-26
IRL,3261856.000000000,,2524301.000000000,5786157.000000000,117.000000000,66.000000000,,51.000000000,2020-12-30,2023-12-23,2021-07-25
IRL,3442878.000000000,,3082959.000000000,6525837.000000000,131.000000000,69.000000000,,62.000000000,2020-12-30,2023-12-23,2021-08-29
IRL,3770041.000000000,,3447035.000000000,7217076.000000000,145.000000000,76.000000000,,69.000000000,2020-12-30,2023-12-23,2021-09-26
IRL,3815730.000000000,,3515452.000000000,7331182.000000000,148.000000000,77.000000000,,71.000000000,2020-12-30,2023-12-23,2021-10-31
IRL,3860633.000000000,,3559212.000000000,8258257.000000000,166.000000000,78.000000000,,72.000000000,2020-12-30,2023-12-23,2021-11-28
IRL,3893129.000000000,,3599777.000000000,9599387.000000000,193.000000000,78.000000000,,73.000000000,2020-12-30,2023-12-23,2021-12-26
IRL,4010163.000000000,379128.000000000,3865389.000000000,10291612.000000000,207.000000000,81.000000000,8.000000000,78.000000000,2020-12-30,2023-12-23,2022-01-30
IRL,4023390.000000000,2740735.000000000,3944779.000000000,10472166.000000000,211.000000000,81.000000000,55.000000000,79.000000000,2020-12-30,2023-12-23,2022-02-27
IRL,4027448.000000000,2834801.000000000,3978440.000000000,10661578.000000000,215.000000000,81.000000000,57.000000000,80.000000000,2020-12-30,2023-12-23,2022-03-27
IRL,4033503.000000000,2881271.000000000,3989351.000000000,10779170.000000000,217.000000000,81.000000000,58.000000000,80.000000000,2020-12-30,2023-12-23,2022-04-24
IRL,4038426.000000000,2932751.000000000,3997892.000000000,11127191.000000000,224.000000000,81.000000000,59.000000000,81.000000000,2020-12-30,2023-12-23,2022-05-29
IRL,4041564.000000000,2964105.000000000,4003362.000000000,11281827.000000000,227.000000000,81.000000000,60.000000000,81.000000000,2020-12-30,2023-12-23,2022-06-26
IRL,4042625.000000000,2984938.000000000,4006424.000000000,11391433.000000000,229.000000000,81.000000000,60.000000000,81.000000000,2020-12-30,2023-12-23,2022-07-31
